ID|uid|act|date|number|art|count|models
244|d3921c94-5e83-4245-84da-5cac504f7c40|Закон Российской Федерации «О защите прав потребителей»|07.02.1992|2300-1|15|2|['qwen', 'perplexity_claude_sonnet']
244|d3921c94-5e83-4245-84da-5cac504f7c40|Закон Российской Федерации «О защите прав потребителей»|07.02.1992|2300-1|17|2|['qwen', 'perplexity_claude_sonnet', 'perplexity_claude_sonnet']
244|d3921c94-5e83-4245-84da-5cac504f7c40|ГПК|||29|1|['qwen']
244|d3921c94-5e83-4245-84da-5cac504f7c40|ГК|||309|1|['perplexity_grok']
244|d3921c94-5e83-4245-84da-5cac504f7c40|ГК|||310|1|['perplexity_grok']
244|d3921c94-5e83-4245-84da-5cac504f7c40|ГК|||717|1|['perplexity_grok']
244|d3921c94-5e83-4245-84da-5cac504f7c40|ГК|||723|1|['perplexity_grok']
244|d3921c94-5e83-4245-84da-5cac504f7c40|ГК|||196|1|['perplexity_grok']
244|d3921c94-5e83-4245-84da-5cac504f7c40|ГПК|||131|1|['perplexity_grok']
244|d3921c94-5e83-4245-84da-5cac504f7c40|Закон РФ|07.02.1992|2300-1|28|1|['gemini', 'gemini']
244|d3921c94-5e83-4245-84da-5cac504f7c40|Закон РФ|07.02.1992|2300-1|31|1|['gemini']
244|d3921c94-5e83-4245-84da-5cac504f7c40|Закон РФ|07.02.1992|2300-1|13|1|['gemini']
244|d3921c94-5e83-4245-84da-5cac504f7c40|ПП|21.09.2020|1514||1|['perplexity_claude_sonnet', 'perplexity_claude_sonnet']
244|d3921c94-5e83-4245-84da-5cac504f7c40|ГПК|||23|1|['perplexity_claude_sonnet']
245|5ff08783-b211-4e62-bba1-4c1c4f866d2b|ГК|||23|3|['qwen', 'qwen', 'gemini', 'perplexity_claude_sonnet', 'perplexity_claude_sonnet', 'perplexity_claude_sonnet']
245|5ff08783-b211-4e62-bba1-4c1c4f866d2b|ФЗ|08.08.2001|129-ФЗ|22.1|4|['qwen', 'qwen', 'qwen', 'perplexity_grok', 'gemini', 'perplexity_claude_sonnet', 'perplexity_claude_sonnet', 'perplexity_claude_sonnet', 'perplexity_claude_sonnet', 'perplexity_claude_sonnet', 'perplexity_claude_sonnet', 'perplexity_claude_sonnet']
245|5ff08783-b211-4e62-bba1-4c1c4f866d2b|ФЗ|08.08.2001|129-ФЗ|8|3|['qwen', 'perplexity_grok', 'gemini']
245|5ff08783-b211-4e62-bba1-4c1c4f866d2b|ФЗ|08.08.2001|129-ФЗ|11|1|['qwen']
245|5ff08783-b211-4e62-bba1-4c1c4f866d2b|НК|||333.33|3|['qwen', 'gemini', 'perplexity_claude_sonnet']
245|5ff08783-b211-4e62-bba1-4c1c4f866d2b|НК|||333.35|3|['qwen', 'gemini', 'perplexity_claude_sonnet']
245|5ff08783-b211-4e62-bba1-4c1c4f866d2b|Приказ Федеральной налоговой службы|31.08.2020|ЕД-7-14/617@||1|['qwen']
245|5ff08783-b211-4e62-bba1-4c1c4f866d2b|ФЗ|08.08.2001|129-ФЗ|22|1|['perplexity_grok']
245|5ff08783-b211-4e62-bba1-4c1c4f866d2b|ФЗ|08.08.2001|129-ФЗ|23|2|['perplexity_grok', 'perplexity_claude_sonnet', 'perplexity_claude_sonnet', 'perplexity_claude_sonnet']
245|5ff08783-b211-4e62-bba1-4c1c4f866d2b|ГК|||26|1|['perplexity_claude_sonnet']
245|5ff08783-b211-4e62-bba1-4c1c4f866d2b|ГК|||27|1|['perplexity_claude_sonnet']
245|5ff08783-b211-4e62-bba1-4c1c4f866d2b|КОАП|||14.1|1|['perplexity_claude_sonnet']
245|5ff08783-b211-4e62-bba1-4c1c4f866d2b|Приказ Федеральной налоговой службы «Об утверждении форм и требований к оформлению документов, представляемых в регистрирующий орган при государственной регистрации юридических лиц, индивидуальных предпринимателей и крестьянских (фермерских) хозяйств»|31.08.2020|ЕД-7-14/617@||1|['perplexity_claude_sonnet']
246|d9cd5267-6d18-481b-b61a-4ad861778a3a|ГК|||304|3|['qwen', 'gemini', 'perplexity_claude_sonnet']
246|d9cd5267-6d18-481b-b61a-4ad861778a3a|СП 53.13330.2019 Свод правил. Планировка и застройка территории ведения гражданами садоводства. Здания и сооружения|14.10.2019|53.13330.2019|6.7|1|['qwen']
246|d9cd5267-6d18-481b-b61a-4ad861778a3a|СП 53.13330.2019 Свод правил. Планировка и застройка территории ведения гражданами садоводства. Здания и сооружения|14.10.2019|53.13330.2019|5.6|1|['qwen']
246|d9cd5267-6d18-481b-b61a-4ad861778a3a|СП 53.13330.2019 Свод правил. Планировка и застройка территории ведения гражданами садоводства. Здания и сооружения|14.10.2019|53.13330.2019|6.6|1|['qwen']
246|d9cd5267-6d18-481b-b61a-4ad861778a3a|ГК|||305|2|['qwen', 'perplexity_claude_sonnet']
246|d9cd5267-6d18-481b-b61a-4ad861778a3a|ГПК|||131|2|['qwen', 'perplexity_claude_sonnet']
246|d9cd5267-6d18-481b-b61a-4ad861778a3a|ГПК|||132|2|['qwen', 'perplexity_claude_sonnet']
246|d9cd5267-6d18-481b-b61a-4ad861778a3a|ЗК|||1|1|['qwen']
246|d9cd5267-6d18-481b-b61a-4ad861778a3a|СП 53.13330.2019|14.10.2019|СП 53.13330.2019|6|1|['perplexity_grok', 'perplexity_grok']
246|d9cd5267-6d18-481b-b61a-4ad861778a3a|ГК|||1064|2|['perplexity_grok', 'perplexity_claude_sonnet']
246|d9cd5267-6d18-481b-b61a-4ad861778a3a|ГПК|||22|2|['perplexity_grok', 'perplexity_grok', 'perplexity_claude_sonnet']
246|d9cd5267-6d18-481b-b61a-4ad861778a3a|СП 55.13330.2016|30.12.2015|СП 55.13330.2016||1|['perplexity_grok']
246|d9cd5267-6d18-481b-b61a-4ad861778a3a|СП 53.13330.2019 «Планировка и застройка территории ведения гражданами садоводства. Здания и сооружения»|14.10.2019|Приказ Минстроя России №618/пр|6.7|1|['gemini', 'gemini', 'gemini']
246|d9cd5267-6d18-481b-b61a-4ad861778a3a|ГПК|||24|2|['gemini', 'perplexity_claude_sonnet']
246|d9cd5267-6d18-481b-b61a-4ad861778a3a|ГК|||15|1|['perplexity_claude_sonnet']
246|d9cd5267-6d18-481b-b61a-4ad861778a3a|ГК|||208|1|['perplexity_claude_sonnet']
246|d9cd5267-6d18-481b-b61a-4ad861778a3a|Свод правил СП 53.13330.2019 «Планировка и застройка территории ведения гражданами садоводства. Здания и сооружения»|14.10.2019|618/пр (приказ Минстроя России)||1|['perplexity_claude_sonnet', 'perplexity_claude_sonnet', 'perplexity_claude_sonnet', 'perplexity_claude_sonnet', 'perplexity_claude_sonnet', 'perplexity_claude_sonnet']
246|d9cd5267-6d18-481b-b61a-4ad861778a3a|Свод правил СП 113.13330.2023 «Стоянки автомобилей»|19.12.2022|1001/пр (приказ Минстроя России)||1|['perplexity_claude_sonnet']
246|d9cd5267-6d18-481b-b61a-4ad861778a3a|ФЗ|29.07.2017|217-ФЗ|11|1|['perplexity_claude_sonnet', 'perplexity_claude_sonnet']
246|d9cd5267-6d18-481b-b61a-4ad861778a3a|ГПК|||23|1|['perplexity_claude_sonnet']
246|d9cd5267-6d18-481b-b61a-4ad861778a3a|ЗК|||60|1|['perplexity_claude_sonnet']
246|d9cd5267-6d18-481b-b61a-4ad861778a3a|ЗК|||76|1|['perplexity_claude_sonnet']
247|b4eb093e-822a-4d86-814d-a3558c115752|ФЗ|29.12.2012|273-ФЗ|66|1|['qwen', 'qwen', 'qwen']
247|b4eb093e-822a-4d86-814d-a3558c115752|СК|||63|2|['qwen', 'qwen', 'perplexity_claude_sonnet']
247|b4eb093e-822a-4d86-814d-a3558c115752|ФЗ|29.12.2012|273-ФЗ|17|2|['qwen', 'perplexity_claude_sonnet', 'perplexity_claude_sonnet']
247|b4eb093e-822a-4d86-814d-a3558c115752|ФЗ|29.12.2012|273-ФЗ|61|4|['qwen', 'perplexity_grok', 'gemini', 'perplexity_claude_sonnet', 'perplexity_claude_sonnet', 'perplexity_claude_sonnet', 'perplexity_claude_sonnet']
247|b4eb093e-822a-4d86-814d-a3558c115752|"Приказ Минпросвещения России от 02.09.2020 № 458 ""Об утверждении Порядка приема на обучение по образовательным программам начального общего, основного общего и среднего общего образования"""|02.09.2020|458||1|['qwen']
247|b4eb093e-822a-4d86-814d-a3558c115752|ФЗ|29.12.2012|273-ФЗ|34|2|['perplexity_grok', 'perplexity_claude_sonnet']
247|b4eb093e-822a-4d86-814d-a3558c115752|ФЗ|29.12.2012|273-ФЗ|28|1|['perplexity_grok']
247|b4eb093e-822a-4d86-814d-a3558c115752|ФЗ|29.12.2012|273-ФЗ|67|2|['perplexity_grok', 'gemini']
247|b4eb093e-822a-4d86-814d-a3558c115752|Конституция|||43|2|['gemini', 'perplexity_claude_sonnet']
247|b4eb093e-822a-4d86-814d-a3558c115752|ФЗ|29.12.2012|273-ФЗ|5|1|['gemini']
247|b4eb093e-822a-4d86-814d-a3558c115752|ФЗ|29.12.2012|273-ФЗ|44|1|['perplexity_claude_sonnet']
247|b4eb093e-822a-4d86-814d-a3558c115752|ФЗ|29.12.2012|273-ФЗ|63|1|['perplexity_claude_sonnet', 'perplexity_claude_sonnet']
247|b4eb093e-822a-4d86-814d-a3558c115752|Приказ Министерства просвещения Российской Федерации «Об утверждении Порядка и условий осуществления перевода обучающихся»|06.04.2023|240|7|1|['perplexity_claude_sonnet']
248|61f6f663-f771-4871-81b0-399c396e112c|Закон РФ|07.02.1992|2300-1|16|3|['qwen', 'perplexity_grok', 'gemini']
248|61f6f663-f771-4871-81b0-399c396e112c|Закон РФ|07.02.1992|2300-1|32|2|['qwen', 'perplexity_grok']
248|61f6f663-f771-4871-81b0-399c396e112c|ГК|||421|2|['qwen', 'perplexity_grok']
248|61f6f663-f771-4871-81b0-399c396e112c|ГК|||958|1|['qwen']
248|61f6f663-f771-4871-81b0-399c396e112c|Указание Банка России|20.11.2015|4500-У||1|['qwen']
248|61f6f663-f771-4871-81b0-399c396e112c|ГПК|||17|2|['qwen', 'perplexity_grok']
248|61f6f663-f771-4871-81b0-399c396e112c|Закон РФ|07.02.1992|2300-1|10|1|['perplexity_grok']
248|61f6f663-f771-4871-81b0-399c396e112c|ГК|||428|1|['perplexity_grok']
248|61f6f663-f771-4871-81b0-399c396e112c|ФЗ|21.12.2013|353-ФЗ|7|1|['gemini']
248|61f6f663-f771-4871-81b0-399c396e112c|ГК|||782|1|['gemini']
248|61f6f663-f771-4871-81b0-399c396e112c|Указание Банка России|20.11.2015|3854-У||1|['gemini']
249|a2ddb33b-edaf-412f-ad4a-499debbafb59|ГПК|||88|2|['qwen', 'perplexity_claude_sonnet']
249|a2ddb33b-edaf-412f-ad4a-499debbafb59|ГПК|||94|2|['qwen', 'perplexity_claude_sonnet']
249|a2ddb33b-edaf-412f-ad4a-499debbafb59|ГПК|||98|4|['qwen', 'perplexity_grok', 'gemini', 'perplexity_claude_sonnet']
249|a2ddb33b-edaf-412f-ad4a-499debbafb59|ГПК|||96|3|['qwen', 'perplexity_grok', 'perplexity_claude_sonnet']
249|a2ddb33b-edaf-412f-ad4a-499debbafb59|Закон Российской Федерации от 07.02.1992 О защите прав потребителей|07.02.1992|2300-1|18|1|['qwen']
249|a2ddb33b-edaf-412f-ad4a-499debbafb59|Закон Российской Федерации от 07.02.1992 О защите прав потребителей|07.02.1992|2300-1|13|1|['qwen']
249|a2ddb33b-edaf-412f-ad4a-499debbafb59|Закон Российской Федерации от 07.02.1992 О защите прав потребителей|07.02.1992|2300-1|17|1|['qwen']
249|a2ddb33b-edaf-412f-ad4a-499debbafb59|ГПК|||79|1|['perplexity_grok']
249|a2ddb33b-edaf-412f-ad4a-499debbafb59|Закон РФ|07.02.1992|2300-I|18|1|['gemini']
249|a2ddb33b-edaf-412f-ad4a-499debbafb59|ГПК|||86|2|['gemini', 'perplexity_claude_sonnet', 'perplexity_claude_sonnet']
249|a2ddb33b-edaf-412f-ad4a-499debbafb59|ГПК|||104|1|['gemini']
249|a2ddb33b-edaf-412f-ad4a-499debbafb59|Закон РФ|07.02.1992|2300-1|18|1|['perplexity_claude_sonnet', 'perplexity_claude_sonnet']
249|a2ddb33b-edaf-412f-ad4a-499debbafb59|Закон РФ|07.02.1992|2300-1|13|1|['perplexity_claude_sonnet']
249|a2ddb33b-edaf-412f-ad4a-499debbafb59|Закон РФ|07.02.1992|2300-1|15|1|['perplexity_claude_sonnet']
249|a2ddb33b-edaf-412f-ad4a-499debbafb59|Закон РФ|07.02.1992|2300-1|23|1|['perplexity_claude_sonnet']
249|a2ddb33b-edaf-412f-ad4a-499debbafb59|ГПК|||196|1|['perplexity_claude_sonnet']
249|a2ddb33b-edaf-412f-ad4a-499debbafb59|ГПК|||39|1|['perplexity_claude_sonnet']
249|a2ddb33b-edaf-412f-ad4a-499debbafb59|ГПК|||320|1|['perplexity_claude_sonnet']
249|a2ddb33b-edaf-412f-ad4a-499debbafb59|ГПК|||321|1|['perplexity_claude_sonnet']
250|999d63ba-1150-4c74-8ecc-3bdd84088cf6|Правила дорожного движения Российской Федерации|23.10.1993|1090|2|1|['qwen']
250|999d63ba-1150-4c74-8ecc-3bdd84088cf6|Правила дорожного движения Российской Федерации|23.10.1993|1090|15|1|['qwen', 'qwen', 'qwen']
250|999d63ba-1150-4c74-8ecc-3bdd84088cf6|КОАП|||12.10|2|['qwen', 'qwen', 'perplexity_grok']
250|999d63ba-1150-4c74-8ecc-3bdd84088cf6|ПП|23.10.1993|1090|15|1|['perplexity_grok']
250|999d63ba-1150-4c74-8ecc-3bdd84088cf6|ПП|23.10.1993|1090|14|1|['perplexity_grok']
250|999d63ba-1150-4c74-8ecc-3bdd84088cf6|КОАП|||12.16|1|['perplexity_grok']
250|999d63ba-1150-4c74-8ecc-3bdd84088cf6|ПП|23.10.1993|1090||1|['gemini', 'gemini', 'gemini', 'gemini']
251|fe01aa06-638a-4aca-85b1-a5c827a699e2|ФЗ|07.12.2011|416-ФЗ|1|1|['qwen']
251|fe01aa06-638a-4aca-85b1-a5c827a699e2|ФЗ|07.12.2011|416-ФЗ|2|1|['qwen']
251|fe01aa06-638a-4aca-85b1-a5c827a699e2|ФЗ|07.12.2011|416-ФЗ|14|1|['qwen', 'qwen']
251|fe01aa06-638a-4aca-85b1-a5c827a699e2|ПП|29.07.2013|644||3|['qwen', 'qwen', 'qwen', 'gemini', 'perplexity_claude_sonnet', 'perplexity_claude_sonnet', 'perplexity_claude_sonnet', 'perplexity_claude_sonnet', 'perplexity_claude_sonnet']
251|fe01aa06-638a-4aca-85b1-a5c827a699e2|ВК|||44|1|['qwen', 'qwen']
251|fe01aa06-638a-4aca-85b1-a5c827a699e2|Кодекс РФ об административных правонарушениях|30.12.2001|195-ФЗ|8.14|1|['qwen']
251|fe01aa06-638a-4aca-85b1-a5c827a699e2|Кодекс РФ об административных правонарушениях|30.12.2001|195-ФЗ|8.13|1|['qwen']
251|fe01aa06-638a-4aca-85b1-a5c827a699e2|ФЗ|24.06.1998|89-ФЗ|14|2|['gemini', 'perplexity_claude_sonnet']
251|fe01aa06-638a-4aca-85b1-a5c827a699e2|ФЗ||416-ФЗ|7|1|['gemini']
251|fe01aa06-638a-4aca-85b1-a5c827a699e2|ФЗ|10.01.2002|7-ФЗ|69.2|1|['gemini']
251|fe01aa06-638a-4aca-85b1-a5c827a699e2|"СанПиН 2.1.3684-21 ""Санитарно-эпидемиологические требования к содержанию территорий городских и сельских поселений..."""|28.01.2021|3-21||1|['gemini']
251|fe01aa06-638a-4aca-85b1-a5c827a699e2|ФЗ|07.12.2011|416-ФЗ|7|1|['perplexity_claude_sonnet']
251|fe01aa06-638a-4aca-85b1-a5c827a699e2|ФЗ|07.12.2011|416-ФЗ|30|1|['perplexity_claude_sonnet']
251|fe01aa06-638a-4aca-85b1-a5c827a699e2|ВК|||11|1|['perplexity_claude_sonnet']
251|fe01aa06-638a-4aca-85b1-a5c827a699e2|ВК|||22|1|['perplexity_claude_sonnet']
251|fe01aa06-638a-4aca-85b1-a5c827a699e2|ФЗ|10.01.2002|7-ФЗ|23|1|['perplexity_claude_sonnet']
251|fe01aa06-638a-4aca-85b1-a5c827a699e2|ФЗ|10.01.2002|7-ФЗ|69|1|['perplexity_claude_sonnet']
251|fe01aa06-638a-4aca-85b1-a5c827a699e2|ФЗ|24.06.1998|89-ФЗ|16|1|['perplexity_claude_sonnet']
251|fe01aa06-638a-4aca-85b1-a5c827a699e2|ФЗ|24.06.1998|89-ФЗ|9|1|['perplexity_claude_sonnet']
251|fe01aa06-638a-4aca-85b1-a5c827a699e2|Санитарные правила и нормы «Санитарно-защитные зоны и санитарная классификация предприятий, сооружений и иных объектов»|25.09.2007|СанПиН 2.2.1/2.1.1.1200-03|7|1|['perplexity_claude_sonnet']
251|fe01aa06-638a-4aca-85b1-a5c827a699e2|Санитарные правила и нормы «Санитарно-защитные зоны и санитарная классификация предприятий, сооружений и иных объектов»|25.09.2007|СанПиН 2.2.1/2.1.1.1200-03|4|1|['perplexity_claude_sonnet']
251|fe01aa06-638a-4aca-85b1-a5c827a699e2|ФЗ|30.03.1999|52-ФЗ|11|1|['perplexity_claude_sonnet']
251|fe01aa06-638a-4aca-85b1-a5c827a699e2|ФЗ|30.03.1999|52-ФЗ|32|1|['perplexity_claude_sonnet']
251|fe01aa06-638a-4aca-85b1-a5c827a699e2|КОАП|||8.14|1|['perplexity_claude_sonnet']
251|fe01aa06-638a-4aca-85b1-a5c827a699e2|КОАП|||6.3|1|['perplexity_claude_sonnet']
252|65fcea87-5ae2-415f-90db-84c897cd0edd|СК|||21|3|['qwen', 'gemini', 'perplexity_claude_sonnet']
252|65fcea87-5ae2-415f-90db-84c897cd0edd|СК|||24|2|['qwen', 'perplexity_claude_sonnet']
252|65fcea87-5ae2-415f-90db-84c897cd0edd|СК|||34|3|['qwen', 'gemini', 'perplexity_claude_sonnet', 'perplexity_claude_sonnet']
252|65fcea87-5ae2-415f-90db-84c897cd0edd|СК|||36|3|['qwen', 'gemini', 'perplexity_claude_sonnet']
252|65fcea87-5ae2-415f-90db-84c897cd0edd|СК|||38|2|['qwen', 'perplexity_claude_sonnet']
252|65fcea87-5ae2-415f-90db-84c897cd0edd|СК|||39|2|['qwen', 'perplexity_claude_sonnet', 'perplexity_claude_sonnet']
252|65fcea87-5ae2-415f-90db-84c897cd0edd|СК|||65|3|['qwen', 'qwen', 'gemini', 'perplexity_claude_sonnet', 'perplexity_claude_sonnet']
252|65fcea87-5ae2-415f-90db-84c897cd0edd|ГК|||256|1|['qwen']
252|65fcea87-5ae2-415f-90db-84c897cd0edd|ГПК|||23|1|['qwen']
252|65fcea87-5ae2-415f-90db-84c897cd0edd|ГПК|||24|2|['qwen', 'perplexity_claude_sonnet']
252|65fcea87-5ae2-415f-90db-84c897cd0edd|ГПК|||56|2|['qwen', 'gemini']
252|65fcea87-5ae2-415f-90db-84c897cd0edd|СК|||22|1|['perplexity_claude_sonnet']
252|65fcea87-5ae2-415f-90db-84c897cd0edd|СК|||37|1|['perplexity_claude_sonnet']
252|65fcea87-5ae2-415f-90db-84c897cd0edd|СК|||57|1|['perplexity_claude_sonnet']
252|65fcea87-5ae2-415f-90db-84c897cd0edd|СК|||78|1|['perplexity_claude_sonnet']
252|65fcea87-5ae2-415f-90db-84c897cd0edd|ГПК|||28|1|['perplexity_claude_sonnet']
252|65fcea87-5ae2-415f-90db-84c897cd0edd|ГПК|||29|1|['perplexity_claude_sonnet']
252|65fcea87-5ae2-415f-90db-84c897cd0edd|ГПК|||30|1|['perplexity_claude_sonnet']
252|65fcea87-5ae2-415f-90db-84c897cd0edd|ГПК|||131|1|['perplexity_claude_sonnet']
252|65fcea87-5ae2-415f-90db-84c897cd0edd|ГПК|||132|1|['perplexity_claude_sonnet']
252|65fcea87-5ae2-415f-90db-84c897cd0edd|НК|||333.19|1|['perplexity_claude_sonnet']
252|65fcea87-5ae2-415f-90db-84c897cd0edd|НК|||333.36|1|['perplexity_claude_sonnet']
253|880b3ed5-1fc4-4f80-9f55-e0ea69257ce1|ГК|||454|3|['qwen', 'gemini', 'perplexity_claude_sonnet']
253|880b3ed5-1fc4-4f80-9f55-e0ea69257ce1|ГК|||432|2|['qwen', 'perplexity_claude_sonnet']
253|880b3ed5-1fc4-4f80-9f55-e0ea69257ce1|ПП|21.12.2021|1764|15|1|['qwen']
253|880b3ed5-1fc4-4f80-9f55-e0ea69257ce1|ПП|08.07.1997|828||1|['qwen']
253|880b3ed5-1fc4-4f80-9f55-e0ea69257ce1|УП|13.03.1997|232||1|['qwen']
253|880b3ed5-1fc4-4f80-9f55-e0ea69257ce1|УП|13.03.1997|232|1|2|['gemini', 'perplexity_claude_sonnet']
253|880b3ed5-1fc4-4f80-9f55-e0ea69257ce1|ПП|21.12.2019|1764||1|['gemini']
253|880b3ed5-1fc4-4f80-9f55-e0ea69257ce1|ГК|||160|1|['perplexity_claude_sonnet']
253|880b3ed5-1fc4-4f80-9f55-e0ea69257ce1|ГК|||161|1|['perplexity_claude_sonnet']
253|880b3ed5-1fc4-4f80-9f55-e0ea69257ce1|ФЗ|15.08.1996|114-ФЗ|7|1|['perplexity_claude_sonnet', 'perplexity_claude_sonnet']
253|880b3ed5-1fc4-4f80-9f55-e0ea69257ce1|ПП|21.12.2019|1764|8|1|['perplexity_claude_sonnet']
253|880b3ed5-1fc4-4f80-9f55-e0ea69257ce1|ПП|21.12.2019|1764|28|1|['perplexity_claude_sonnet']
254|a67be283-30b4-4800-a154-9c7d6cd6bc5e|ФЗ|25.04.2002|40-ФЗ|12|3|['qwen', 'qwen', 'gemini', 'perplexity_claude_sonnet']
254|a67be283-30b4-4800-a154-9c7d6cd6bc5e|ФЗ|25.04.2002|40-ФЗ|16.1|2|['qwen', 'qwen', 'perplexity_claude_sonnet', 'perplexity_claude_sonnet', 'perplexity_claude_sonnet', 'perplexity_claude_sonnet', 'perplexity_claude_sonnet']
254|a67be283-30b4-4800-a154-9c7d6cd6bc5e|ФЗ|25.04.2002|40-ФЗ|16|1|['qwen']
254|a67be283-30b4-4800-a154-9c7d6cd6bc5e|ГК|||15|1|['qwen']
254|a67be283-30b4-4800-a154-9c7d6cd6bc5e|ГПК|||131|2|['qwen', 'perplexity_claude_sonnet']
254|a67be283-30b4-4800-a154-9c7d6cd6bc5e|ГПК|||132|2|['qwen', 'perplexity_claude_sonnet']
254|a67be283-30b4-4800-a154-9c7d6cd6bc5e|ГК|||185|2|['qwen', 'perplexity_claude_sonnet']
254|a67be283-30b4-4800-a154-9c7d6cd6bc5e|Закон Российской Федерации от 07.02.1992 № 2300-1|07.02.1992|2300-1|17|1|['qwen']
254|a67be283-30b4-4800-a154-9c7d6cd6bc5e|ФЗ|04.06.2018|123-ФЗ|15|2|['gemini', 'perplexity_claude_sonnet']
254|a67be283-30b4-4800-a154-9c7d6cd6bc5e|ФЗ|04.06.2018|123-ФЗ|16|2|['gemini', 'perplexity_claude_sonnet']
254|a67be283-30b4-4800-a154-9c7d6cd6bc5e|ГПК|||48|1|['gemini']
254|a67be283-30b4-4800-a154-9c7d6cd6bc5e|ГПК|||53|2|['gemini', 'perplexity_claude_sonnet']
254|a67be283-30b4-4800-a154-9c7d6cd6bc5e|ФЗ|25.04.2002|40-ФЗ|12.1|1|['perplexity_claude_sonnet', 'perplexity_claude_sonnet', 'perplexity_claude_sonnet']
254|a67be283-30b4-4800-a154-9c7d6cd6bc5e|ФЗ|04.06.2018|123-ФЗ|25|1|['perplexity_claude_sonnet']
254|a67be283-30b4-4800-a154-9c7d6cd6bc5e|ГПК|||23|1|['perplexity_claude_sonnet']
254|a67be283-30b4-4800-a154-9c7d6cd6bc5e|ГПК|||24|1|['perplexity_claude_sonnet']
254|a67be283-30b4-4800-a154-9c7d6cd6bc5e|ГПК|||29|1|['perplexity_claude_sonnet']
254|a67be283-30b4-4800-a154-9c7d6cd6bc5e|Закон Российской Федерации от 07.02.1992 № 2300-1 «О защите прав потребителей»|07.02.1992|2300-1|17|1|['perplexity_claude_sonnet', 'perplexity_claude_sonnet']
255|2fc7b4fd-65b5-416d-bd16-f60e05ba8062|КОАП|||2.6.1|3|['qwen', 'qwen', 'gemini', 'perplexity_claude_sonnet', 'perplexity_claude_sonnet']
255|2fc7b4fd-65b5-416d-bd16-f60e05ba8062|КОАП|||12.21.1|3|['qwen', 'gemini', 'perplexity_claude_sonnet']
255|2fc7b4fd-65b5-416d-bd16-f60e05ba8062|КОАП|||30.1|2|['qwen', 'qwen', 'perplexity_claude_sonnet']
255|2fc7b4fd-65b5-416d-bd16-f60e05ba8062|КОАП|||30.3|3|['qwen', 'gemini', 'perplexity_claude_sonnet', 'perplexity_claude_sonnet']
255|2fc7b4fd-65b5-416d-bd16-f60e05ba8062|ФЗ|03.08.2018|283-ФЗ|4|1|['qwen']
255|2fc7b4fd-65b5-416d-bd16-f60e05ba8062|ГК|||223|3|['qwen', 'gemini', 'perplexity_claude_sonnet']
255|2fc7b4fd-65b5-416d-bd16-f60e05ba8062|КОАП|||28.6|1|['perplexity_claude_sonnet']
255|2fc7b4fd-65b5-416d-bd16-f60e05ba8062|КОАП|||25.1|1|['perplexity_claude_sonnet']
